lat,lon,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR
41.16,28.51,0.319,0.5225,0.309,0.298
41.16,28.54,0.319,0.5225,0.309,0.298
41.16,28.57,0.319,0.5225,0.309,0.298
41.16,28.6,0.319,0.5225,0.309,0.298
41.16,28.63,0.319,0.5225,0.309,0.298
41.16,28.66,0.319,0.5225,0.309,0.298
41.16,28.69,0.319,0.5225,0.309,0.298
41.16,28.72,0.319,0.5225,0.309,0.298
41.16,28.75,0.319,0.5225,0.309,0.298
41.16,28.78,0.319,0.5225,0.309,0.298
41.16,28.81,0.319,0.5225,0.309,0.298
41.16,28.84,0.319,0.5225,0.309,0.298
41.16,28.87,0.319,0.5225,0.309,0.298
41.16,28.9,0.319,0.5225,0.309,0.298
41.16,28.93,0.319,0.5225,0.309,0.298
41.16,28.96,0.319,0.5225,0.309,0.298
41.16,28.99,0.319,0.5225,0.309,0.298
41.16,29.02,0.321,0.5275,0.353,0.298
41.16,29.08,0.321,0.5275,0.353,0.337
41.16,29.11,0.321,0.5275,0.353,0.337
41.16,29.14,0.321,0.5275,0.353,0.337
41.16,29.17,0.321,0.5275,0.353,0.337
41.16,29.2,0.321,0.5275,0.353,0.337
41.16,29.23,0.321,0.5275,0.353,0.337
41.16,29.26,0.321,0.5275,0.353,0.337
41.16,29.29,0.321,0.5275,0.353,0.337
41.16,29.32,0.321,0.5275,0.353,0.337
41.16,29.35,0.321,0.5275,0.353,0.337
41.16,29.38,0.321,0.5275,0.353,0.337
41.16,29.41,0.321,0.5275,0.353,0.337
41.16,29.44,0.321,0.5275,0.353,0.337
41.16,29.47,0.321,0.5275,0.353,0.337
41.16,29.5,0.321,0.5275,0.353,0.337
41.16,29.53,0.321,0.5275,0.353,0.337
41.16,29.56,0.321,0.5275,0.353,0.337
41.16,29.59,0.321,0.5275,0.353,0.337
41.16,29.62,0.321,0.5275,0.353,0.337
41.16,29.65,0.321,0.5275,0.353,0.337
41.16,29.68,0.321,0.5275,0.353,0.337
41.18,28.03,0.319,0.5225,0.309,0.301
41.18,28.06,0.319,0.5225,0.309,0.301
41.18,28.09,0.319,0.5225,0.309,0.301
41.18,28.12,0.319,0.5225,0.309,0.301
41.18,28.15,0.319,0.5225,0.309,0.301
41.18,28.18,0.319,0.5225,0.309,0.301
41.18,28.21,0.319,0.5225,0.309,0.301
41.18,28.24,0.319,0.5225,0.309,0.301
41.18,28.27,0.319,0.5225,0.309,0.301
41.18,28.3,0.319,0.5225,0.309,0.301
41.18,28.33,0.319,0.5225,0.309,0.301
41.18,28.36,0.319,0.5225,0.309,0.301
41.18,28.39,0.319,0.5225,0.309,0.301
41.18,28.42,0.319,0.5225,0.309,0.301
41.18,28.45,0.319,0.5225,0.309,0.298
41.18,28.48,0.319,0.5225,0.309,0.298
41.18,28.51,0.319,0.5225,0.309,0.298
41.18,28.54,0.319,0.5225,0.309,0.298
41.18,28.57,0.319,0.5225,0.309,0.298
41.18,28.6,0.319,0.5225,0.309,0.298
41.18,28.63,0.319,0.5225,0.309,0.298
41.18,28.66,0.319,0.5225,0.309,0.298
41.18,28.69,0.319,0.5225,0.309,0.298
41.18,28.72,0.319,0.5225,0.309,0.298
41.18,28.75,0.319,0.5225,0.309,0.298
41.18,28.78,0.319,0.5225,0.309,0.298
41.18,28.81,0.319,0.5225,0.309,0.298
41.18,28.84,0.319,0.5225,0.309,0.298
41.18,28.87,0.319,0.5225,0.309,0.298
41.18,28.9,0.319,0.5225,0.309,0.298
41.18,28.93,0.319,0.5225,0.309,0.298
41.18,28.96,0.319,0.5225,0.309,0.298
41.18,28.99,0.319,0.5225,0.309,0.298
41.18,29.02,0.321,0.5275,0.353,0.298
41.18,29.05,0.321,0.5275,0.353,0.298
41.18,29.11,0.321,0.5275,0.353,0.337
41.18,29.14,0.321,0.5275,0.353,0.337
41.18,29.17,0.321,0.5275,0.353,0.337
41.18,29.2,0.321,0.5275,0.353,0.337
41.18,29.23,0.321,0.5275,0.353,0.337
41.18,29.26,0.321,0.5275,0.353,0.337
41.18,29.29,0.321,0.5275,0.353,0.337
41.18,29.32,0.321,0.5275,0.353,0.337
41.18,29.35,0.321,0.5275,0.353,0.337
41.18,29.38,0.321,0.5275,0.353,0.337
41.18,29.41,0.321,0.5275,0.353,0.337
41.18,29.44,0.321,0.5275,0.353,0.337
41.18,29.47,0.321,0.5275,0.353,0.337
41.18,29.5,0.321,0.5275,0.353,0.337
41.2,28.03,0.319,0.5225,0.309,0.301
41.2,28.06,0.319,0.5225,0.309,0.301
41.2,28.09,0.319,0.5225,0.309,0.301
41.2,28.12,0.319,0.5225,0.309,0.301
41.2,28.15,0.319,0.5225,0.309,0.301
41.2,28.18,0.319,0.5225,0.309,0.301
41.2,28.21,0.319,0.5225,0.309,0.301
41.2,28.24,0.319,0.5225,0.309,0.301
41.2,28.27,0.319,0.5225,0.309,0.301
41.2,28.3,0.319,0.5225,0.309,0.301
41.2,28.33,0.319,0.5225,0.309,0.301
41.2,28.36,0.319,0.5225,0.309,0.301
41.2,28.39,0.319,0.5225,0.309,0.301
41.2,28.42,0.319,0.5225,0.309,0.301
41.2,28.45,0.319,0.5225,0.309,0.298
41.2,28.48,0.319,0.5225,0.309,0.298
41.2,28.51,0.319,0.5225,0.309,0.298
41.2,28.54,0.319,0.5225,0.309,0.298
41.2,28.57,0.319,0.5225,0.309,0.298
41.2,28.6,0.319,0.5225,0.309,0.298
41.2,28.63,0.319,0.5225,0.309,0.298
41.2,28.66,0.319,0.5225,0.309,0.298
41.2,28.69,0.319,0.5225,0.309,0.298
41.2,28.72,0.319,0.5225,0.309,0.298
41.2,28.75,0.319,0.5225,0.309,0.298
41.2,28.78,0.319,0.5225,0.309,0.298
41.2,28.81,0.319,0.5225,0.309,0.298
41.2,28.84,0.319,0.5225,0.309,0.298
41.2,28.87,0.319,0.5225,0.309,0.298
41.2,28.9,0.319,0.5225,0.309,0.298
41.2,28.93,0.319,0.5225,0.309,0.298
41.2,28.96,0.319,0.5225,0.309,0.298
41.2,28.99,0.319,0.5225,0.309,0.298
41.2,29.02,0.321,0.5275,0.353,0.298
41.2,29.05,0.321,0.5275,0.353,0.298
41.2,29.08,0.321,0.5275,0.353,0.337
41.2,29.14,0.321,0.5275,0.353,0.337
41.2,29.17,0.321,0.5275,0.353,0.337
41.2,29.2,0.321,0.5275,0.353,0.337
41.2,29.23,0.321,0.5275,0.353,0.337
41.2,29.26,0.321,0.5275,0.353,0.337
41.2,29.29,0.321,0.5275,0.353,0.337
41.2,29.32,0.321,0.5275,0.353,0.337
41.2,29.35,0.321,0.5275,0.353,0.337
41.2,29.38,0.321,0.5275,0.353,0.337
41.2,29.41,0.321,0.5275,0.353,0.337
41.22,28.0,0.319,0.5225,0.309,0.301
41.22,28.03,0.319,0.5225,0.309,0.301
41.22,28.06,0.319,0.5225,0.309,0.301
41.22,28.09,0.319,0.5225,0.309,0.301
41.22,28.12,0.319,0.5225,0.309,0.301
41.22,28.15,0.319,0.5225,0.309,0.301
41.22,28.18,0.319,0.5225,0.309,0.301
41.22,28.21,0.319,0.5225,0.309,0.301
41.22,28.24,0.319,0.5225,0.309,0.301
41.22,28.27,0.319,0.5225,0.309,0.301
41.22,28.3,0.319,0.5225,0.309,0.301
41.22,28.33,0.319,0.5225,0.309,0.301
41.22,28.36,0.319,0.5225,0.309,0.301
41.22,28.39,0.319,0.5225,0.309,0.301
41.22,28.42,0.319,0.5225,0.309,0.301
41.22,28.45,0.319,0.5225,0.309,0.298
41.22,28.48,0.319,0.5225,0.309,0.298
41.22,28.51,0.319,0.5225,0.309,0.298
41.22,28.54,0.319,0.5225,0.309,0.298
41.22,28.57,0.319,0.5225,0.309,0.298
41.22,28.6,0.319,0.5225,0.309,0.298
41.22,28.63,0.319,0.5225,0.309,0.298
41.22,28.66,0.319,0.5225,0.309,0.298
41.22,28.69,0.319,0.5225,0.309,0.298
41.22,28.72,0.319,0.5225,0.309,0.298
41.22,28.75,0.319,0.5225,0.309,0.298
41.22,28.78,0.319,0.5225,0.309,0.298
41.22,28.81,0.319,0.5225,0.309,0.298
41.22,28.84,0.319,0.5225,0.309,0.298
41.22,28.87,0.319,0.5225,0.309,0.298
41.22,28.9,0.319,0.5225,0.309,0.298
41.22,28.93,0.319,0.5225,0.309,0.298
41.22,28.96,0.319,0.5225,0.309,0.298
41.22,28.99,0.319,0.5225,0.309,0.298
41.22,29.02,0.321,0.5275,0.353,0.298
41.22,29.05,0.321,0.5275,0.353,0.298
41.22,29.08,0.321,0.5275,0.353,0.337
41.22,29.23,0.321,0.5275,0.353,0.337
41.22,29.26,0.321,0.5275,0.353,0.337
41.24,28.0,0.319,0.5225,0.309,0.301
41.24,28.03,0.319,0.5225,0.309,0.301
41.24,28.06,0.319,0.5225,0.309,0.301
41.24,28.09,0.319,0.5225,0.309,0.301
41.24,28.12,0.319,0.5225,0.309,0.301
41.24,28.15,0.319,0.5225,0.309,0.301
41.24,28.18,0.319,0.5225,0.309,0.301
41.24,28.21,0.319,0.5225,0.309,0.301
41.24,28.24,0.319,0.5225,0.309,0.301
41.24,28.27,0.319,0.5225,0.309,0.301
41.24,28.3,0.319,0.5225,0.309,0.301
41.24,28.33,0.319,0.5225,0.309,0.301
41.24,28.36,0.319,0.5225,0.309,0.301
41.24,28.39,0.319,0.5225,0.309,0.301
41.24,28.42,0.319,0.5225,0.309,0.301
41.24,28.45,0.319,0.5225,0.309,0.298
41.24,28.48,0.319,0.5225,0.309,0.298
41.24,28.51,0.319,0.5225,0.309,0.298
41.24,28.54,0.319,0.5225,0.309,0.298
41.24,28.57,0.319,0.5225,0.309,0.298
41.24,28.6,0.319,0.5225,0.309,0.298
41.24,28.63,0.319,0.5225,0.309,0.298
41.24,28.66,0.319,0.5225,0.309,0.298
41.24,28.69,0.319,0.5225,0.309,0.298
41.24,28.72,0.319,0.5225,0.309,0.298
41.24,28.75,0.319,0.5225,0.309,0.298
41.24,28.78,0.319,0.5225,0.309,0.298
41.24,28.81,0.319,0.5225,0.309,0.298
41.24,28.84,0.319,0.5225,0.309,0.298
41.24,28.87,0.319,0.5225,0.309,0.298
41.24,28.9,0.319,0.5225,0.309,0.298
41.24,28.93,0.319,0.5225,0.309,0.298
41.24,28.96,0.319,0.5225,0.309,0.298
41.24,28.99,0.319,0.5225,0.309,0.298
41.24,29.02,0.321,0.5275,0.353,0.298
41.24,29.05,0.321,0.5275,0.353,0.298
41.24,29.08,0.321,0.5275,0.353,0.337
41.26,28.06,0.319,0.5225,0.309,0.306
41.26,28.09,0.319,0.5225,0.309,0.306
41.26,28.12,0.319,0.5225,0.309,0.306
41.26,28.15,0.319,0.5225,0.309,0.306
41.26,28.18,0.319,0.5225,0.309,0.306
41.26,28.21,0.319,0.5225,0.309,0.306
41.26,28.24,0.319,0.5225,0.309,0.306
41.26,28.27,0.319,0.5225,0.309,0.306
41.26,28.3,0.319,0.5225,0.309,0.306
41.26,28.33,0.319,0.5225,0.309,0.306
41.26,28.36,0.319,0.5225,0.309,0.306
41.26,28.39,0.319,0.5225,0.309,0.306
41.26,28.42,0.319,0.5225,0.309,0.306
41.26,28.45,0.319,0.5225,0.309,0.341
41.26,28.48,0.319,0.5225,0.309,0.341
41.26,28.51,0.319,0.5225,0.309,0.341
41.26,28.54,0.319,0.5225,0.309,0.341
41.26,28.57,0.319,0.5225,0.309,0.341
41.26,28.6,0.319,0.5225,0.309,0.341
41.26,28.63,0.319,0.5225,0.309,0.341
41.26,28.66,0.319,0.5225,0.309,0.341
41.26,28.69,0.319,0.5225,0.309,0.341
41.26,28.72,0.319,0.5225,0.309,0.341
41.26,28.75,0.319,0.5225,0.309,0.341
41.26,28.78,0.319,0.5225,0.309,0.341
41.26,28.81,0.319,0.5225,0.309,0.341
41.26,28.84,0.319,0.5225,0.309,0.341
41.26,28.87,0.319,0.5225,0.309,0.341
41.26,28.9,0.319,0.5225,0.309,0.341
41.28,28.09,0.319,0.5225,0.309,0.306
41.28,28.12,0.319,0.5225,0.309,0.306
41.28,28.15,0.319,0.5225,0.309,0.306
41.28,28.18,0.319,0.5225,0.309,0.306
41.28,28.21,0.319,0.5225,0.309,0.306
41.28,28.24,0.319,0.5225,0.309,0.306
41.28,28.27,0.319,0.5225,0.309,0.306
41.28,28.3,0.319,0.5225,0.309,0.306
41.28,28.33,0.319,0.5225,0.309,0.306
41.28,28.36,0.319,0.5225,0.309,0.306
41.28,28.39,0.319,0.5225,0.309,0.306
41.28,28.42,0.319,0.5225,0.309,0.306
41.28,28.45,0.319,0.5225,0.309,0.341
41.28,28.48,0.319,0.5225,0.309,0.341
41.28,28.51,0.319,0.5225,0.309,0.341
41.28,28.54,0.319,0.5225,0.309,0.341
41.28,28.57,0.319,0.5225,0.309,0.341
41.28,28.6,0.319,0.5225,0.309,0.341
41.28,28.63,0.319,0.5225,0.309,0.341
41.28,28.66,0.319,0.5225,0.309,0.341
41.28,28.69,0.319,0.5225,0.309,0.341
41.28,28.72,0.319,0.5225,0.309,0.341
41.28,28.75,0.319,0.5225,0.309,0.341
41.28,28.78,0.319,0.5225,0.309,0.341
41.28,28.81,0.319,0.5225,0.309,0.341
41.28,28.84,0.319,0.5225,0.309,0.341
41.3,28.09,0.319,0.5225,0.309,0.306
41.3,28.12,0.319,0.5225,0.309,0.306
41.3,28.15,0.319,0.5225,0.309,0.306
41.3,28.18,0.319,0.5225,0.309,0.306
41.3,28.21,0.319,0.5225,0.309,0.306
41.3,28.24,0.319,0.5225,0.309,0.306
41.3,28.27,0.319,0.5225,0.309,0.306
41.3,28.3,0.319,0.5225,0.309,0.306
41.3,28.33,0.319,0.5225,0.309,0.306
41.3,28.36,0.319,0.5225,0.309,0.306
41.3,28.39,0.319,0.5225,0.309,0.306
41.3,28.42,0.319,0.5225,0.309,0.306
41.3,28.45,0.319,0.5225,0.309,0.341
41.3,28.48,0.319,0.5225,0.309,0.341
41.3,28.51,0.319,0.5225,0.309,0.341
41.3,28.54,0.319,0.5225,0.309,0.341
41.3,28.57,0.319,0.5225,0.309,0.341
41.3,28.6,0.319,0.5225,0.309,0.341
41.3,28.63,0.319,0.5225,0.309,0.341
41.3,28.66,0.319,0.5225,0.309,0.341
41.3,28.69,0.319,0.5225,0.309,0.341
41.3,28.72,0.319,0.5225,0.309,0.341
41.3,28.75,0.319,0.5225,0.309,0.341
41.3,28.78,0.319,0.5225,0.309,0.341
41.32,28.09,0.319,0.5225,0.309,0.306
41.32,28.12,0.319,0.5225,0.309,0.306
41.32,28.15,0.319,0.5225,0.309,0.306
41.32,28.18,0.319,0.5225,0.309,0.306
41.32,28.21,0.319,0.5225,0.309,0.306
41.32,28.24,0.319,0.5225,0.309,0.306
41.32,28.27,0.319,0.5225,0.309,0.306
41.32,28.3,0.319,0.5225,0.309,0.306
41.32,28.33,0.319,0.5225,0.309,0.306
41.32,28.36,0.319,0.5225,0.309,0.306
41.32,28.39,0.319,0.5225,0.309,0.306
41.32,28.42,0.319,0.5225,0.309,0.306
41.32,28.45,0.319,0.5225,0.309,0.341
41.32,28.48,0.319,0.5225,0.309,0.341
41.32,28.51,0.319,0.5225,0.309,0.341
41.32,28.54,0.319,0.5225,0.309,0.341
41.32,28.57,0.319,0.5225,0.309,0.341
41.32,28.6,0.319,0.5225,0.309,0.341
41.32,28.63,0.319,0.5225,0.309,0.341
41.32,28.66,0.319,0.5225,0.309,0.341
41.32,28.69,0.319,0.5225,0.309,0.341
41.32,28.72,0.319,0.5225,0.309,0.341
41.34,28.09,0.319,0.5225,0.309,0.306
41.34,28.12,0.319,0.5225,0.309,0.306
41.34,28.15,0.319,0.5225,0.309,0.306
41.34,28.18,0.319,0.5225,0.309,0.306
41.34,28.21,0.319,0.5225,0.309,0.306
41.34,28.24,0.319,0.5225,0.309,0.306
41.34,28.27,0.319,0.5225,0.309,0.306
41.34,28.3,0.319,0.5225,0.309,0.306
41.34,28.33,0.319,0.5225,0.309,0.306
41.34,28.36,0.319,0.5225,0.309,0.306
41.34,28.39,0.319,0.5225,0.309,0.306
41.34,28.42,0.319,0.5225,0.309,0.306
41.34,28.45,0.319,0.5225,0.309,0.341
41.34,28.48,0.319,0.5225,0.309,0.341
41.34,28.51,0.319,0.5225,0.309,0.341
41.34,28.54,0.319,0.5225,0.309,0.341
41.34,28.57,0.319,0.5225,0.309,0.341
41.34,28.6,0.319,0.5225,0.309,0.341
41.34,28.63,0.319,0.5225,0.309,0.341
41.34,28.66,0.319,0.5225,0.309,0.341
41.36,28.09,0.319,0.5225,0.309,0.306
41.36,28.12,0.319,0.5225,0.309,0.306
41.36,28.15,0.319,0.5225,0.309,0.306
41.36,28.18,0.319,0.5225,0.309,0.306
41.36,28.21,0.319,0.5225,0.309,0.306
41.36,28.24,0.319,0.5225,0.309,0.306
41.36,28.27,0.319,0.5225,0.309,0.306
41.36,28.3,0.319,0.5225,0.309,0.306
41.36,28.33,0.319,0.5225,0.309,0.306
41.36,28.36,0.319,0.5225,0.309,0.306
41.36,28.39,0.319,0.5225,0.309,0.306
41.36,28.42,0.319,0.5225,0.309,0.306
41.36,28.45,0.319,0.5225,0.309,0.341
41.36,28.48,0.319,0.5225,0.309,0.341
41.36,28.51,0.319,0.5225,0.309,0.341
41.36,28.54,0.319,0.5225,0.309,0.341
41.36,28.57,0.319,0.5225,0.309,0.341
41.36,28.6,0.319,0.5225,0.309,0.341
41.38,28.12,0.319,0.5225,0.309,0.306
41.38,28.15,0.319,0.5225,0.309,0.306
41.38,28.18,0.319,0.5225,0.309,0.306
41.38,28.21,0.319,0.5225,0.309,0.306
41.38,28.24,0.319,0.5225,0.309,0.306
41.38,28.27,0.319,0.5225,0.309,0.306
41.38,28.3,0.319,0.5225,0.309,0.306
41.38,28.33,0.319,0.5225,0.309,0.306
41.38,28.36,0.319,0.5225,0.309,0.306
41.38,28.39,0.319,0.5225,0.309,0.306
41.38,28.42,0.319,0.5225,0.309,0.306
41.38,28.45,0.319,0.5225,0.309,0.341
41.38,28.48,0.319,0.5225,0.309,0.341
41.38,28.51,0.319,0.5225,0.309,0.341
41.38,28.54,0.319,0.5225,0.309,0.341
41.4,28.12,0.319,0.5225,0.309,0.306
41.4,28.15,0.319,0.5225,0.309,0.306
41.4,28.18,0.319,0.5225,0.309,0.306
41.4,28.21,0.319,0.5225,0.309,0.306
41.4,28.24,0.319,0.5225,0.309,0.306
41.4,28.27,0.319,0.5225,0.309,0.306
41.4,28.3,0.319,0.5225,0.309,0.306
41.4,28.33,0.319,0.5225,0.309,0.306
41.4,28.36,0.319,0.5225,0.309,0.306
41.4,28.39,0.319,0.5225,0.309,0.306
41.4,28.42,0.319,0.5225,0.309,0.306
41.4,28.45,0.319,0.5225,0.309,0.341
41.4,28.48,0.319,0.5225,0.309,0.341
41.42,28.12,0.319,0.5225,0.309,0.306
41.42,28.15,0.319,0.5225,0.309,0.306
41.42,28.18,0.319,0.5225,0.309,0.306
41.42,28.21,0.319,0.5225,0.309,0.306
41.42,28.24,0.319,0.5225,0.309,0.306
41.42,28.27,0.319,0.5225,0.309,0.306
41.42,28.3,0.319,0.5225,0.309,0.306
41.42,28.33,0.319,0.5225,0.309,0.306
41.42,28.36,0.319,0.5225,0.309,0.306
41.42,28.39,0.319,0.5225,0.309,0.306
41.42,28.42,0.319,0.5225,0.309,0.306
41.42,28.45,0.319,0.5225,0.309,0.341
41.44,28.12,0.319,0.5225,0.309,0.306
41.44,28.15,0.319,0.5225,0.309,0.306
41.44,28.18,0.319,0.5225,0.309,0.306
41.44,28.21,0.319,0.5225,0.309,0.306
41.44,28.24,0.319,0.5225,0.309,0.306
41.44,28.27,0.319,0.5225,0.309,0.306
41.44,28.3,0.319,0.5225,0.309,0.306
41.44,28.33,0.319,0.5225,0.309,0.306
41.44,28.36,0.319,0.5225,0.309,0.306
41.44,28.39,0.319,0.5225,0.309,0.306
41.46,28.12,0.319,0.5225,0.309,0.306
41.46,28.15,0.319,0.5225,0.309,0.306
41.46,28.18,0.319,0.5225,0.309,0.306
41.46,28.21,0.319,0.5225,0.309,0.306
41.46,28.24,0.319,0.5225,0.309,0.306
41.46,28.27,0.319,0.5225,0.309,0.306
41.46,28.3,0.319,0.5225,0.309,0.306
41.46,28.33,0.319,0.5225,0.309,0.306
41.48,28.12,0.319,0.5225,0.309,0.306
41.48,28.15,0.319,0.5225,0.309,0.306
41.48,28.18,0.319,0.5225,0.309,0.306
41.48,28.21,0.319,0.5225,0.309,0.306
41.48,28.24,0.319,0.5225,0.309,0.306
41.48,28.27,0.319,0.5225,0.309,0.306
41.48,28.3,0.319,0.5225,0.309,0.306
41.5,28.09,0.319,0.5225,0.309,0.306
41.5,28.12,0.319,0.5225,0.309,0.306
41.5,28.15,0.319,0.5225,0.309,0.306
41.5,28.18,0.319,0.5225,0.309,0.306
41.5,28.21,0.319,0.5225,0.309,0.306
41.5,28.24,0.319,0.5225,0.309,0.306
41.52,28.12,0.319,0.5225,0.309,0.306
41.52,28.15,0.319,0.5225,0.309,0.306
41.52,28.18,0.319,0.5225,0.309,0.306
41.52,28.21,0.319,0.5225,0.309,0.306
41.54,28.15,0.319,0.5225,0.309,0.306
41.54,28.18,0.319,0.5225,0.309,0.306
41.56,28.15,0.319,0.5225,0.309,0.306
41.56,28.18,0.319,0.5225,0.309,0.306
41.58,28.15,0.319,0.5225,0.309,0.306
