lat,lon,date,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR
41.08,28.87,202011,5.87,0.37,66.43,1.35
41.08,28.87,202012,3.93,0.31,81.12,1.09
41.08,28.87,202013,14.77,0.53,53.42,1.46
41.08,28.87,202101,5.5,0.38,75.67,5.35
41.08,28.87,202102,9.02,0.45,64.8,1.93
41.08,28.87,202103,12.06,0.44,65.58,2.46
41.08,28.87,202104,16.9,0.49,63.67,1.57
41.08,28.87,202105,21.98,0.56,54.68,1.26
41.08,28.87,202106,22.98,0.55,48.82,1.83
41.08,28.87,202107,24.9,0.62,28.68,0.58
41.08,28.87,202108,22.45,0.62,25.99,0.22
41.08,28.87,202109,15.82,0.54,53.98,0.6
41.08,28.87,202110,8.63,0.39,69.79,1.34
41.08,28.87,202111,6.25,0.4,70.03,2.15
41.08,28.87,202112,4.45,0.35,77.37,2.58
41.08,28.87,202113,14.24,0.51,58.25,1.82
41.08,28.87,202201,6.03,0.42,67.2,1.69
41.08,28.87,202202,8.67,0.44,60.71,3.94
41.08,28.87,202203,11.74,0.43,73.13,1.51
41.08,28.87,202204,17.91,0.52,56.25,1.59
41.08,28.87,202205,24.39,0.62,41.91,0.62
41.08,28.87,202206,23.46,0.56,42.77,1.52
41.08,28.87,202207,26.68,0.66,19.05,1.52
41.08,28.87,202208,20.87,0.58,32.62,1.77
41.08,28.87,202209,16.33,0.55,37.45,0.77
41.08,28.87,202210,11.49,0.52,47.01,0.77
41.08,28.87,202211,6.49,0.41,67.58,1.14
41.08,28.87,202212,4.66,0.36,69.79,1.31
41.08,28.87,202213,14.89,0.54,51.29,1.51
41.08,28.87,202301,5.51,0.38,69.94,0.72
41.08,28.87,202302,8.89,0.45,66.0,1.83
41.08,28.87,202303,11.1,0.41,71.25,2.49
41.08,28.87,202304,15.63,0.45,72.39,3.07
41.08,28.87,202305,18.84,0.48,71.78,1.24
41.08,28.87,202306,24.01,0.58,45.28,0.86
41.08,28.87,202307,26.15,0.65,23.83,0.33
41.08,28.87,202308,21.47,0.59,31.41,0.3
41.08,28.87,202309,16.72,0.56,46.02,0.71
41.08,28.87,202310,11.52,0.52,49.57,1.15
41.08,28.87,202311,6.49,0.41,68.19,6.37
41.08,28.87,202312,4.82,0.38,64.93,2.3
41.08,28.87,202313,14.26,0.51,56.72,1.78
41.08,28.9,202001,5.88,0.41,67.27,2.96
41.08,28.9,202002,8.94,0.45,65.83,2.29
41.08,28.9,202003,12.22,0.45,62.63,1.31
41.08,28.9,202004,18.39,0.53,49.17,1.15
41.08,28.9,202005,21.1,0.53,63.47,2.22
41.08,28.9,202006,24.14,0.58,49.41,1.66
41.08,28.9,202007,25.96,0.64,23.86,0.13
41.08,28.9,202008,22.77,0.63,28.51,0.26
41.08,28.9,202009,17.14,0.58,36.2,0.54
41.08,28.9,202010,10.9,0.5,47.13,2.53
41.08,28.9,202011,5.87,0.37,66.43,1.35
41.08,28.9,202012,3.93,0.31,81.12,1.09
41.08,28.9,202013,14.77,0.53,53.42,1.46
41.08,28.9,202101,5.5,0.38,75.67,5.35
41.08,28.9,202102,9.02,0.45,64.8,1.93
41.08,28.9,202103,12.06,0.44,65.58,2.46
41.08,28.9,202104,16.9,0.49,63.67,1.57
41.08,28.9,202105,21.98,0.56,54.68,1.26
41.08,28.9,202106,22.98,0.55,48.82,1.83
41.08,28.9,202107,24.9,0.62,28.68,0.58
41.08,28.9,202108,22.45,0.62,25.99,0.22
41.08,28.9,202109,15.82,0.54,53.98,0.6
41.08,28.9,202110,8.63,0.39,69.79,1.34
41.08,28.9,202111,6.25,0.4,70.03,2.15
41.08,28.9,202112,4.45,0.35,77.37,2.58
41.08,28.9,202113,14.24,0.51,58.25,1.82
41.08,28.9,202201,6.03,0.42,67.2,1.69
41.08,28.9,202202,8.67,0.44,60.71,3.94
41.08,28.9,202203,11.74,0.43,73.13,1.51
41.08,28.9,202204,17.91,0.52,56.25,1.59
41.08,28.9,202205,24.39,0.62,41.91,0.62
41.08,28.9,202206,23.46,0.56,42.77,1.52
41.08,28.9,202207,26.68,0.66,19.05,1.52
41.08,28.9,202208,20.87,0.58,32.62,1.77
41.08,28.9,202209,16.33,0.55,37.45,0.77
41.08,28.9,202210,11.49,0.52,47.01,0.77
41.08,28.9,202211,6.49,0.41,67.58,1.14
41.08,28.9,202212,4.66,0.36,69.79,1.31
41.08,28.9,202213,14.89,0.54,51.29,1.51
41.08,28.9,202301,5.51,0.38,69.94,0.72
41.08,28.9,202302,8.89,0.45,66.0,1.83
41.08,28.9,202303,11.1,0.41,71.25,2.49
41.08,28.9,202304,15.63,0.45,72.39,3.07
41.08,28.9,202305,18.84,0.48,71.78,1.24
41.08,28.9,202306,24.01,0.58,45.28,0.86
41.08,28.9,202307,26.15,0.65,23.83,0.33
41.08,28.9,202308,21.47,0.59,31.41,0.3
41.08,28.9,202309,16.72,0.56,46.02,0.71
41.08,28.9,202310,11.52,0.52,49.57,1.15
41.08,28.9,202311,6.49,0.41,68.19,6.37
41.08,28.9,202312,4.82,0.38,64.93,2.3
41.08,28.9,202313,14.26,0.51,56.72,1.78
41.08,28.93,202001,5.88,0.41,67.27,2.96
41.08,28.93,202002,8.94,0.45,65.83,2.29
41.08,28.93,202003,12.22,0.45,62.63,1.31
41.08,28.93,202004,18.39,0.53,49.17,1.15
41.08,28.93,202005,21.1,0.53,63.47,2.22
41.08,28.93,202006,24.14,0.58,49.41,1.66
41.08,28.93,202007,25.96,0.64,23.86,0.13
41.08,28.93,202008,22.77,0.63,28.51,0.26
41.08,28.93,202009,17.14,0.58,36.2,0.54
41.08,28.93,202010,10.9,0.5,47.13,2.53
41.08,28.93,202011,5.87,0.37,66.43,1.35
41.08,28.93,202012,3.93,0.31,81.12,1.09
41.08,28.93,202013,14.77,0.53,53.42,1.46
41.08,28.93,202101,5.5,0.38,75.67,5.35
41.08,28.93,202102,9.02,0.45,64.8,1.93
41.08,28.93,202103,12.06,0.44,65.58,2.46
41.08,28.93,202104,16.9,0.49,63.67,1.57
41.08,28.93,202105,21.98,0.56,54.68,1.26
41.08,28.93,202106,22.98,0.55,48.82,1.83
41.08,28.93,202107,24.9,0.62,28.68,0.58
41.08,28.93,202108,22.45,0.62,25.99,0.22
41.08,28.93,202109,15.82,0.54,53.98,0.6
41.08,28.93,202110,8.63,0.39,69.79,1.34
41.08,28.93,202111,6.25,0.4,70.03,2.15
41.08,28.93,202112,4.45,0.35,77.37,2.58
41.08,28.93,202113,14.24,0.51,58.25,1.82
41.08,28.93,202201,6.03,0.42,67.2,1.69
41.08,28.93,202202,8.67,0.44,60.71,3.94
41.08,28.93,202203,11.74,0.43,73.13,1.51
41.08,28.93,202204,17.91,0.52,56.25,1.59
41.08,28.93,202205,24.39,0.62,41.91,0.62
41.08,28.93,202206,23.46,0.56,42.77,1.52
41.08,28.93,202207,26.68,0.66,19.05,1.52
41.08,28.93,202208,20.87,0.58,32.62,1.77
41.08,28.93,202209,16.33,0.55,37.45,0.77
41.08,28.93,202210,11.49,0.52,47.01,0.77
41.08,28.93,202211,6.49,0.41,67.58,1.14
41.08,28.93,202212,4.66,0.36,69.79,1.31
41.08,28.93,202213,14.89,0.54,51.29,1.51
41.08,28.93,202301,5.51,0.38,69.94,0.72
41.08,28.93,202302,8.89,0.45,66.0,1.83
41.08,28.93,202303,11.1,0.41,71.25,2.49
41.08,28.93,202304,15.63,0.45,72.39,3.07
41.08,28.93,202305,18.84,0.48,71.78,1.24
41.08,28.93,202306,24.01,0.58,45.28,0.86
41.08,28.93,202307,26.15,0.65,23.83,0.33
41.08,28.93,202308,21.47,0.59,31.41,0.3
41.08,28.93,202309,16.72,0.56,46.02,0.71
41.08,28.93,202310,11.52,0.52,49.57,1.15
41.08,28.93,202311,6.49,0.41,68.19,6.37
41.08,28.93,202312,4.82,0.38,64.93,2.3
41.08,28.93,202313,14.26,0.51,56.72,1.78
41.08,28.96,202001,5.88,0.41,67.27,2.96
41.08,28.96,202002,8.94,0.45,65.83,2.29
41.08,28.96,202003,12.22,0.45,62.63,1.31
41.08,28.96,202004,18.39,0.53,49.17,1.15
41.08,28.96,202005,21.1,0.53,63.47,2.22
41.08,28.96,202006,24.14,0.58,49.41,1.66
41.08,28.96,202007,25.96,0.64,23.86,0.13
41.08,28.96,202008,22.77,0.63,28.51,0.26
41.08,28.96,202009,17.14,0.58,36.2,0.54
41.08,28.96,202010,10.9,0.5,47.13,2.53
41.08,28.96,202011,5.87,0.37,66.43,1.35
41.08,28.96,202012,3.93,0.31,81.12,1.09
41.08,28.96,202013,14.77,0.53,53.42,1.46
41.08,28.96,202101,5.5,0.38,75.67,5.35
41.08,28.96,202102,9.02,0.45,64.8,1.93
41.08,28.96,202103,12.06,0.44,65.58,2.46
41.08,28.96,202104,16.9,0.49,63.67,1.57
41.08,28.96,202105,21.98,0.56,54.68,1.26
41.08,28.96,202106,22.98,0.55,48.82,1.83
41.08,28.96,202107,24.9,0.62,28.68,0.58
41.08,28.96,202108,22.45,0.62,25.99,0.22
41.08,28.96,202109,15.82,0.54,53.98,0.6
41.08,28.96,202110,8.63,0.39,69.79,1.34
41.08,28.96,202111,6.25,0.4,70.03,2.15
41.08,28.96,202112,4.45,0.35,77.37,2.58
41.08,28.96,202113,14.24,0.51,58.25,1.82
41.08,28.96,202201,6.03,0.42,67.2,1.69
41.08,28.96,202202,8.67,0.44,60.71,3.94
41.08,28.96,202203,11.74,0.43,73.13,1.51
41.08,28.96,202204,17.91,0.52,56.25,1.59
41.08,28.96,202205,24.39,0.62,41.91,0.62
41.08,28.96,202206,23.46,0.56,42.77,1.52
41.08,28.96,202207,26.68,0.66,19.05,1.52
41.08,28.96,202208,20.87,0.58,32.62,1.77
41.08,28.96,202209,16.33,0.55,37.45,0.77
41.08,28.96,202210,11.49,0.52,47.01,0.77
41.08,28.96,202211,6.49,0.41,67.58,1.14
41.08,28.96,202212,4.66,0.36,69.79,1.31
41.08,28.96,202213,14.89,0.54,51.29,1.51
41.08,28.96,202301,5.51,0.38,69.94,0.72
41.08,28.96,202302,8.89,0.45,66.0,1.83
41.08,28.96,202303,11.1,0.41,71.25,2.49
41.08,28.96,202304,15.63,0.45,72.39,3.07
41.08,28.96,202305,18.84,0.48,71.78,1.24
41.08,28.96,202306,24.01,0.58,45.28,0.86
41.08,28.96,202307,26.15,0.65,23.83,0.33
41.08,28.96,202308,21.47,0.59,31.41,0.3
41.08,28.96,202309,16.72,0.56,46.02,0.71
41.08,28.96,202310,11.52,0.52,49.57,1.15
41.08,28.96,202311,6.49,0.41,68.19,6.37
41.08,28.96,202312,4.82,0.38,64.93,2.3
41.08,28.96,202313,14.26,0.51,56.72,1.78
41.08,28.99,202001,5.88,0.41,67.27,2.96
41.08,28.99,202002,8.94,0.45,65.83,2.29
41.08,28.99,202003,12.22,0.45,62.63,1.31
41.08,28.99,202004,18.39,0.53,49.17,1.15
41.08,28.99,202005,21.1,0.53,63.47,2.22
41.08,28.99,202006,24.14,0.58,49.41,1.66
41.08,28.99,202007,25.96,0.64,23.86,0.13
41.08,28.99,202008,22.77,0.63,28.51,0.26
41.08,28.99,202009,17.14,0.58,36.2,0.54
41.08,28.99,202010,10.9,0.5,47.13,2.53
41.08,28.99,202011,5.87,0.37,66.43,1.35
41.08,28.99,202012,3.93,0.31,81.12,1.09
41.08,28.99,202013,14.77,0.53,53.42,1.46
41.08,28.99,202101,5.5,0.38,75.67,5.35
41.08,28.99,202102,9.02,0.45,64.8,1.93
41.08,28.99,202103,12.06,0.44,65.58,2.46
41.08,28.99,202104,16.9,0.49,63.67,1.57
41.08,28.99,202105,21.98,0.56,54.68,1.26
41.08,28.99,202106,22.98,0.55,48.82,1.83
41.08,28.99,202107,24.9,0.62,28.68,0.58
41.08,28.99,202108,22.45,0.62,25.99,0.22
41.08,28.99,202109,15.82,0.54,53.98,0.6
41.08,28.99,202110,8.63,0.39,69.79,1.34
41.08,28.99,202111,6.25,0.4,70.03,2.15
41.08,28.99,202112,4.45,0.35,77.37,2.58
41.08,28.99,202113,14.24,0.51,58.25,1.82
41.08,28.99,202201,6.03,0.42,67.2,1.69
41.08,28.99,202202,8.67,0.44,60.71,3.94
41.08,28.99,202203,11.74,0.43,73.13,1.51
41.08,28.99,202204,17.91,0.52,56.25,1.59
41.08,28.99,202205,24.39,0.62,41.91,0.62
41.08,28.99,202206,23.46,0.56,42.77,1.52
41.08,28.99,202207,26.68,0.66,19.05,1.52
41.08,28.99,202208,20.87,0.58,32.62,1.77
41.08,28.99,202209,16.33,0.55,37.45,0.77
41.08,28.99,202210,11.49,0.52,47.01,0.77
41.08,28.99,202211,6.49,0.41,67.58,1.14
41.08,28.99,202212,4.66,0.36,69.79,1.31
41.08,28.99,202213,14.89,0.54,51.29,1.51
41.08,28.99,202301,5.51,0.38,69.94,0.72
41.08,28.99,202302,8.89,0.45,66.0,1.83
41.08,28.99,202303,11.1,0.41,71.25,2.49
41.08,28.99,202304,15.63,0.45,72.39,3.07
41.08,28.99,202305,18.84,0.48,71.78,1.24
41.08,28.99,202306,24.01,0.58,45.28,0.86
41.08,28.99,202307,26.15,0.65,23.83,0.33
41.08,28.99,202308,21.47,0.59,31.41,0.3
41.08,28.99,202309,16.72,0.56,46.02,0.71
41.08,28.99,202310,11.52,0.52,49.57,1.15
41.08,28.99,202311,6.49,0.41,68.19,6.37
41.08,28.99,202312,4.82,0.38,64.93,2.3
41.08,28.99,202313,14.26,0.51,56.72,1.78
41.08,29.02,202001,5.66,0.39,79.12,2.96
41.08,29.02,202002,9.07,0.46,78.2,2.29
41.08,29.02,202003,12.17,0.45,72.51,1.31
41.08,29.02,202004,18.68,0.54,60.62,1.15
41.08,29.02,202005,20.95,0.53,66.7,2.22
41.08,29.02,202006,24.5,0.59,49.64,1.66
41.08,29.02,202007,25.58,0.63,29.71,0.13
41.08,29.02,202008,23.4,0.65,33.03,0.26
41.08,29.02,202009,16.77,0.57,48.14,0.54
41.08,29.02,202010,11.18,0.51,60.09,2.53
41.08,29.02,202011,6.32,0.4,82.29,1.35
41.08,29.02,202012,4.16,0.32,85.84,1.09
41.08,29.02,202013,14.87,0.54,62.16,1.46
41.08,29.02,202101,5.22,0.36,85.8,5.35
41.08,29.02,202102,9.22,0.46,72.26,1.93
41.08,29.02,202103,12.08,0.44,78.75,2.46
41.08,29.02,202104,16.8,0.49,73.82,1.57
41.08,29.02,202105,22.43,0.57,60.93,1.26
41.08,29.02,202106,22.66,0.54,47.31,1.83
41.08,29.02,202107,24.63,0.61,32.64,0.58
41.08,29.02,202108,22.6,0.63,29.86,0.22
41.08,29.02,202109,16.21,0.55,64.2,0.6
41.08,29.02,202110,9.45,0.43,77.62,1.34
41.08,29.02,202111,6.41,0.41,78.48,2.15
41.08,29.02,202112,4.65,0.36,85.62,2.58
41.08,29.02,202113,14.36,0.52,65.61,1.82
41.08,29.02,202201,5.92,0.41,78.35,1.69
41.08,29.02,202202,8.7,0.44,67.35,3.94
41.08,29.02,202203,12.0,0.44,81.12,1.51
41.08,29.02,202204,17.88,0.52,63.55,1.59
41.08,29.02,202205,24.55,0.62,48.7,0.62
41.08,29.02,202206,23.47,0.56,50.13,1.52
41.08,29.02,202207,26.85,0.66,22.13,1.52
41.08,29.02,202208,21.32,0.59,35.55,1.77
41.08,29.02,202209,16.45,0.56,48.13,0.77
41.08,29.02,202210,11.26,0.51,63.7,0.77
41.08,29.02,202211,6.71,0.42,78.34,1.14
41.08,29.02,202212,4.84,0.38,76.89,1.31
41.08,29.02,202213,15.0,0.54,59.49,1.51
41.08,29.02,202301,5.47,0.38,77.44,0.72
41.08,29.02,202302,8.67,0.44,75.84,1.83
41.08,29.02,202303,10.41,0.38,81.4,2.49
41.08,29.02,202304,15.39,0.45,77.59,3.07
41.08,29.02,202305,18.83,0.48,75.98,1.24
41.08,29.02,202306,23.93,0.57,50.76,0.86
41.08,29.02,202307,25.58,0.63,28.76,0.33
41.08,29.02,202308,21.98,0.61,33.24,0.3
41.08,29.02,202309,17.75,0.6,55.94,0.71
41.08,29.02,202310,11.5,0.52,63.42,1.15
41.08,29.02,202311,6.57,0.42,78.12,6.37
41.08,29.02,202312,4.93,0.38,71.96,2.3
41.08,29.02,202313,14.25,0.51,64.2,1.78
41.08,29.05,202001,5.66,0.39,79.12,2.96
41.08,29.05,202002,9.07,0.46,78.2,2.29
41.08,29.05,202003,12.17,0.45,72.51,1.31
41.08,29.05,202004,18.68,0.54,60.62,1.15
41.08,29.05,202005,20.95,0.53,66.7,2.22
41.08,29.05,202006,24.5,0.59,49.64,1.66
41.08,29.05,202007,25.58,0.63,29.71,0.13
41.08,29.05,202008,23.4,0.65,33.03,0.26
41.08,29.05,202009,16.77,0.57,48.14,0.54
41.08,29.05,202010,11.18,0.51,60.09,2.53
41.08,29.05,202011,6.32,0.4,82.29,1.35
41.08,29.05,202012,4.16,0.32,85.84,1.09
41.08,29.05,202013,14.87,0.54,62.16,1.46
41.08,29.05,202101,5.22,0.36,85.8,5.35
41.08,29.05,202102,9.22,0.46,72.26,1.93
41.08,29.05,202103,12.08,0.44,78.75,2.46
41.08,29.05,202104,16.8,0.49,73.82,1.57
41.08,29.05,202105,22.43,0.57,60.93,1.26
41.08,29.05,202106,22.66,0.54,47.31,1.83
41.08,29.05,202107,24.63,0.61,32.64,0.58
41.08,29.05,202108,22.6,0.63,29.86,0.22
41.08,29.05,202109,16.21,0.55,64.2,0.6
41.08,29.05,202110,9.45,0.43,77.62,1.34
41.08,29.05,202111,6.41,0.41,78.48,2.15
41.08,29.05,202112,4.65,0.36,85.62,2.58
41.08,29.05,202113,14.36,0.52,65.61,1.82
41.08,29.05,202201,5.92,0.41,78.35,1.69
41.08,29.05,202202,8.7,0.44,67.35,3.94
41.08,29.05,202203,12.0,0.44,81.12,1.51
41.08,29.05,202204,17.88,0.52,63.55,1.59
41.08,29.05,202205,24.55,0.62,48.7,0.62
41.08,29.05,202206,23.47,0.56,50.13,1.52
41.08,29.05,202207,26.85,0.66,22.13,1.52
41.08,29.05,202208,21.32,0.59,35.55,1.77
41.08,29.05,202209,16.45,0.56,48.13,0.77
41.08,29.05,202210,11.26,0.51,63.7,0.77
41.08,29.05,202211,6.71,0.42,78.34,1.14
41.08,29.05,202212,4.84,0.38,76.89,1.31
41.08,29.05,202213,15.0,0.54,59.49,1.51
41.08,29.05,202301,5.47,0.38,77.44,0.72
41.08,29.05,202302,8.67,0.44,75.84,1.83
41.08,29.05,202303,10.41,0.38,81.4,2.49
41.08,29.05,202304,15.39,0.45,77.59,3.07
41.08,29.05,202305,18.83,0.48,75.98,1.24
41.08,29.05,202306,23.93,0.57,50.76,0.86
41.08,29.05,202307,25.58,0.63,28.76,0.33
41.08,29.05,202308,21.98,0.61,33.24,0.3
41.08,29.05,202309,17.75,0.6,55.94,0.71
41.08,29.05,202310,11.5,0.52,63.42,1.15
41.08,29.05,202311,6.57,0.42,78.12,6.37
41.08,29.05,202312,4.93,0.38,71.96,2.3
41.08,29.05,202313,14.25,0.51,64.2,1.78
41.08,29.08,202001,5.66,0.39,79.12,3.04
41.08,29.08,202002,9.07,0.46,78.2,2.44
41.08,29.08,202003,12.17,0.45,72.51,1.59
41.08,29.08,202004,18.68,0.54,60.62,1.15
41.08,29.08,202005,20.95,0.53,66.7,2.3
41.08,29.08,202006,24.5,0.59,49.64,2.36
41.08,29.08,202007,25.58,0.63,29.71,0.33
41.08,29.08,202008,23.4,0.65,33.03,0.2
41.08,29.08,202009,16.77,0.57,48.14,0.48
41.08,29.08,202010,11.18,0.51,60.09,2.47
41.08,29.08,202011,6.32,0.4,82.29,1.33
41.08,29.08,202012,4.16,0.32,85.84,1.12
41.08,29.08,202013,14.87,0.54,62.16,1.57
41.08,29.08,202101,5.22,0.36,85.8,5.02
41.08,29.08,202102,9.22,0.46,72.26,2.15
41.08,29.08,202103,12.08,0.44,78.75,2.78
41.08,29.08,202104,16.8,0.49,73.82,1.76
41.08,29.08,202105,22.43,0.57,60.93,1.47
41.08,29.08,202106,22.66,0.54,47.31,2.12
41.08,29.08,202107,24.63,0.61,32.64,1.16
41.08,29.08,202108,22.6,0.63,29.86,0.59
41.08,29.08,202109,16.21,0.55,64.2,1.17
41.08,29.08,202110,9.45,0.43,77.62,1.37
41.08,29.08,202111,6.41,0.41,78.48,2.11
41.08,29.08,202112,4.65,0.36,85.62,2.88
41.08,29.08,202113,14.36,0.52,65.61,2.05
41.08,29.08,202201,5.92,0.41,78.35,2.27
41.08,29.08,202202,8.7,0.44,67.35,3.89
41.08,29.08,202203,12.0,0.44,81.12,1.75
41.08,29.08,202204,17.88,0.52,63.55,1.62
41.08,29.08,202205,24.55,0.62,48.7,0.64
41.08,29.08,202206,23.47,0.56,50.13,2.24
41.08,29.08,202207,26.85,0.66,22.13,1.2
41.08,29.08,202208,21.32,0.59,35.55,1.96
41.08,29.08,202209,16.45,0.56,48.13,1.06
41.08,29.08,202210,11.26,0.51,63.7,1.31
41.08,29.08,202211,6.71,0.42,78.34,1.04
41.08,29.08,202212,4.84,0.38,76.89,1.34
41.08,29.08,202213,15.0,0.54,59.49,1.69
41.08,29.08,202301,5.47,0.38,77.44,0.72
41.08,29.08,202302,8.67,0.44,75.84,2.53
41.08,29.08,202303,10.41,0.38,81.4,2.88
41.08,29.08,202304,15.39,0.45,77.59,3.03
41.08,29.08,202305,18.83,0.48,75.98,1.35
41.08,29.08,202306,23.93,0.57,50.76,1.56
41.08,29.08,202307,25.58,0.63,28.76,0.79
